epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.8893274068832397,0.9478967785835266,0.2779160737991333,0.8471434116363525,0.9028225541114807,0.5638148784637451,0.823157012462616,1.0257457494735718,0.49918699264526367,0.9903225898742676
1,0.8931022882461548,0.951503336429596,0.26660266518592834,0.8507744669914246,0.9080645442008972,0.5007012486457825,0.8034019470214844,1.3246386051177979,0.46525681018829346,0.9935483932495117
2,0.9001372456550598,0.9558209776878357,0.2556566298007965,0.8594697117805481,0.914919376373291,0.6185133457183838,0.8038301467895508,1.1005761623382568,0.5339285731315613,0.9645161032676697
3,0.9116334915161133,0.9630611538887024,0.2327808439731598,0.8734321594238281,0.926612913608551,0.6507713794708252,0.8438045978546143,0.9408431649208069,0.5561694502830505,0.9741935729980469
4,0.9196979999542236,0.965901792049408,0.22190864384174347,0.8825095295906067,0.9358870983123779,0.6998597383499146,0.7901743650436401,0.8288425207138062,0.6057268977165222,0.8870967626571655
5,0.9131777882575989,0.9677045345306396,0.22000528872013092,0.8775822520256042,0.925000011920929,0.7615708112716675,0.8164931535720825,0.7165660262107849,0.7108433842658997,0.7612903118133545
6,0.9275909662246704,0.9747649431228638,0.19369398057460785,0.8954650163650513,0.9395161271095276,0.678821861743927,0.8273873329162598,0.8035959601402283,0.5856236815452576,0.8935483694076538
7,0.936170220375061,0.9770306944847107,0.1797250360250473,0.9041411280632019,0.9508064389228821,0.7335203289985657,0.8245537281036377,0.9125154614448547,0.6415094137191772,0.8774193525314331
8,0.9330816864967346,0.9793680310249329,0.1737108826637268,0.9037867188453674,0.9431451559066772,0.8148667812347412,0.8606420159339905,0.8388139605522156,0.7379679083824158,0.8903225660324097
9,0.9433767795562744,0.9826785326004028,0.15773484110832214,0.9169899225234985,0.9532257914543152,0.7012622952461243,0.7875490188598633,1.0345033407211304,0.6203473806381226,0.8064516186714172
10,0.9464653134346008,0.9871314764022827,0.1372023969888687,0.9231069684028625,0.9536290168762207,0.7321178317070007,0.7959938049316406,1.0610657930374146,0.6612465977668762,0.7870967984199524
