epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.8721688389778137,0.9378349781036377,0.30822890996932983,0.8257604241371155,0.88669353723526,0.43478259444236755,0.6713319420814514,1.165263295173645,0.43478259444236755,1.0
1,0.8761153221130371,0.9418809413909912,0.3063185513019562,0.821037232875824,0.9064516425132751,0.43478259444236755,0.8493396043777466,1.1428319215774536,0.43478259444236755,1.0
2,0.9056280255317688,0.958430826663971,0.27208781242370605,0.8644259572029114,0.9229838848114014,0.5189340710639954,0.8941967487335205,1.0481164455413818,0.47473201155662537,1.0
3,0.9155799746513367,0.9644622802734375,0.2201048582792282,0.867331862449646,0.9463709592819214,0.6465638279914856,0.9129112362861633,0.9057236313819885,0.5516014099121094,1.0
4,0.919011652469635,0.9674221277236938,0.21315588057041168,0.8699336647987366,0.9520161151885986,0.6633940935134888,0.8974946141242981,0.7175089716911316,0.5636363625526428,1.0
5,0.9166094660758972,0.9659468531608582,0.2199121117591858,0.8673544526100159,0.94919353723526,0.6479663252830505,0.9117345809936523,0.8721085786819458,0.5525846481323242,1.0
6,0.919869601726532,0.9723991751670837,0.1993592083454132,0.8765432238578796,0.9447580575942993,0.6802244186401367,0.8915072679519653,0.7768124938011169,0.5762081742286682,1.0
7,0.9253603219985962,0.9682955741882324,0.20178505778312683,0.8777244091033936,0.9580644965171814,0.7896212935447693,0.9180460572242737,0.5231764316558838,0.6777777671813965,0.9838709831237793
8,0.9306795001029968,0.9772998094558716,0.1781461387872696,0.8908132314682007,0.9540322422981262,0.7110799551010132,0.8990994691848755,0.8473318815231323,0.6015625,0.9935483932495117
9,0.9303362965583801,0.9737986922264099,0.1877911239862442,0.888389527797699,0.9564515948295593,0.7489480972290039,0.9181461930274963,0.5394573211669922,0.6344969272613525,0.9967741966247559
10,0.9363418221473694,0.9800413250923157,0.1647673398256302,0.8933233618736267,0.9657257795333862,0.6830294728279114,0.8805010318756104,0.8358650207519531,0.5786516666412354,0.9967741966247559
11,0.9462937712669373,0.9830337166786194,0.15731830894947052,0.9168910980224609,0.96088707447052,0.7573632597923279,0.921948254108429,0.5610204935073853,0.6436058878898621,0.9903225898742676
12,0.9512697458267212,0.9849323630332947,0.14024020731449127,0.921658992767334,0.9677419066429138,0.782608687877655,0.8889977931976318,0.5115094780921936,0.6876513361930847,0.9161290526390076
13,0.9550446271896362,0.987386167049408,0.12978579103946686,0.9301784038543701,0.9669354557991028,0.7812061905860901,0.9086728692054749,0.6028832197189331,0.6734234094619751,0.9645161032676697
14,0.9543582797050476,0.9888200759887695,0.12387324869632721,0.932421863079071,0.9624999761581421,0.7671809196472168,0.9104098081588745,0.4871053099632263,0.6551724076271057,0.9806451797485352
15,0.9603637456893921,0.9901526570320129,0.11353455483913422,0.9387436509132385,0.9701613187789917,0.687237024307251,0.9036300182342529,0.8926747441291809,0.5819209218025208,0.9967741966247559
16,0.9571036100387573,0.9889578819274902,0.12175457924604416,0.9352068901062012,0.9661290049552917,0.7405329346656799,0.8894900679588318,0.6002516150474548,0.6315789222717285,0.9677419066429138
17,0.9665408134460449,0.993384599685669,0.09519896656274796,0.9492725133895874,0.9733871221542358,0.6844319701194763,0.8607900738716125,1.0026748180389404,0.5806451439857483,0.9870967864990234
18,0.9680851101875305,0.9931737184524536,0.09151265770196915,0.9515748023986816,0.9745967984199524,0.6886395215988159,0.8556111454963684,1.060356616973877,0.5846154093742371,0.9806451797485352
19,0.9728894829750061,0.9933050274848938,0.09005429595708847,0.95961993932724,0.977419376373291,0.8218793869018555,0.9123629927635193,0.5064359903335571,0.7304785847663879,0.9354838728904724
