epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.8850377202033997,0.9532578587532043,0.2642184793949127,0.8376865386962891,0.9052419066429138,0.474053293466568,0.8198031187057495,1.5392329692840576,0.45255473256111145,1.0
1,0.8864104151725769,0.9501146674156189,0.27036646008491516,0.8344370722770691,0.9145161509513855,0.685834527015686,0.8351556658744812,0.6044297814369202,0.5930736064910889,0.8838709592819214
2,0.8834934830665588,0.951133668422699,0.2648576498031616,0.8287696242332458,0.9153226017951965,0.4417952299118042,0.7822981476783752,1.6665107011795044,0.4378530979156494,1.0
3,0.8982498049736023,0.9565746784210205,0.25214698910713196,0.8553672432899475,0.915725827217102,0.7966339588165283,0.8480828404426575,0.5478732585906982,0.7310924530029297,0.8419354557991028
4,0.9059711694717407,0.9587551951408386,0.24472498893737793,0.8612565398216248,0.9286290407180786,0.7040673494338989,0.8170695304870605,0.7683727145195007,0.6020618677139282,0.9419354796409607
5,0.893960177898407,0.9604759812355042,0.24180418252944946,0.8497370481491089,0.9120967984199524,0.5441794991493225,0.8505403399467468,1.0401945114135742,0.48772504925727844,0.9612902998924255
6,0.907343864440918,0.9634071588516235,0.22931818664073944,0.8597922921180725,0.9346774220466614,0.8176718354225159,0.8684263229370117,0.4869716763496399,0.7616279125213623,0.8451613187789917
7,0.9095744490623474,0.962163507938385,0.2294391393661499,0.8677965998649597,0.9290322661399841,0.43478259444236755,0.8012326955795288,1.3667768239974976,0.43478259444236755,1.0
8,0.9071722626686096,0.9641306400299072,0.2258426398038864,0.8643367290496826,0.9274193644523621,0.5007012486457825,0.7963539361953735,1.1307413578033447,0.4645061790943146,0.9709677696228027
9,0.9114618897438049,0.9639858603477478,0.22191880643367767,0.8672400712966919,0.9350806474685669,0.4460028111934662,0.84648597240448,1.1223044395446777,0.43971630930900574,1.0
10,0.9233012795448303,0.9724348187446594,0.19715207815170288,0.8881252408027649,0.9379032254219055,0.6928471326828003,0.8156247735023499,0.9291566610336304,0.5953878164291382,0.9161290526390076
11,0.9287920594215393,0.9730468988418579,0.19340454041957855,0.8969627022743225,0.9407258033752441,0.7082749009132385,0.8219723105430603,0.8413333296775818,0.6099137663841248,0.9129032492637634
