epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.8780027627944946,0.9415597319602966,0.29744115471839905,0.8245871663093567,0.9060483574867249,0.43478259444236755,0.5086448788642883,3.7243220806121826,0.43478259444236755,1.0
1,0.8637611269950867,0.9292833209037781,0.32047516107559204,0.7908902764320374,0.9241935610771179,0.43478259444236755,0.46873047947883606,2.2380142211914062,0.43478259444236755,1.0
2,0.8622168898582458,0.9337335824966431,0.3106386661529541,0.7886402606964111,0.9237903356552124,0.43478259444236755,0.5409989953041077,3.327448844909668,0.43478259444236755,1.0
3,0.864790678024292,0.9300504326820374,0.3185422122478485,0.7953910827636719,0.9185484051704407,0.43478259444236755,0.4511326551437378,2.684973955154419,0.43478259444236755,1.0
4,0.8558682203292847,0.9278321862220764,0.3244803547859192,0.7789115905761719,0.9233871102333069,0.43478259444236755,0.7260866165161133,2.062239646911621,0.43478259444236755,1.0
5,0.8656485676765442,0.9368486404418945,0.312337189912796,0.7918816804885864,0.9282258152961731,0.43478259444236755,0.5868486762046814,4.186990261077881,0.43478259444236755,1.0
6,0.8680508136749268,0.93480384349823,0.30933865904808044,0.7955095171928406,0.9286290407180786,0.43478259444236755,0.5212799310684204,1.1393029689788818,0.43478259444236755,1.0
7,0.8646190762519836,0.9335724711418152,0.3094198405742645,0.7942916750907898,0.9201613068580627,0.43478259444236755,0.4988873600959778,1.616036295890808,0.43478259444236755,1.0
8,0.8580988049507141,0.9327958822250366,0.31245937943458557,0.7858872413635254,0.9161290526390076,0.43478259444236755,0.5171175599098206,2.615974187850952,0.43478259444236755,1.0
9,0.8635895848274231,0.9328128099441528,0.3081200122833252,0.794066309928894,0.9173387289047241,0.43478259444236755,0.6685343980789185,2.307518720626831,0.43478259444236755,1.0
10,0.8656485676765442,0.9327300786972046,0.315871000289917,0.7904826998710632,0.9310483932495117,0.43478259444236755,0.5103617906570435,1.4128729104995728,0.43478259444236755,1.0
11,0.8505491018295288,0.9255072474479675,0.3301991820335388,0.7663025259971619,0.9334677457809448,0.43478259444236755,0.6651164293289185,1.3269670009613037,0.43478259444236755,1.0
