epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.8927590847015381,0.956424355506897,0.25570306181907654,0.8546845316886902,0.9012096524238586,0.6998597383499146,0.8845553994178772,0.6455066800117493,0.5971660017967224,0.9516128897666931
1,0.9142072796821594,0.9657177329063416,0.22439315915107727,0.8790199160575867,0.92580646276474,0.7882187962532043,0.8969343900680542,0.45201873779296875,0.7142857313156128,0.8548387289047241
2,0.9188401103019714,0.9695265293121338,0.21107421815395355,0.8831614851951599,0.9326612949371338,0.7812061905860901,0.8820939064025879,0.5196202397346497,0.7058823704719543,0.85161292552948
3,0.9359986186027527,0.9771220088005066,0.17818734049797058,0.9041043519973755,0.9504032135009766,0.7629733681678772,0.8592572808265686,0.6345667243003845,0.7117117047309875,0.7645161151885986
4,0.9399451017379761,0.980344831943512,0.16509169340133667,0.9121516942977905,0.9504032135009766,0.7966339588165283,0.8589490652084351,0.6776596903800964,0.7570093274116516,0.7838709950447083
5,0.9478380084037781,0.9841238856315613,0.1485227644443512,0.9259984493255615,0.9536290168762207,0.7419354915618896,0.8772793412208557,0.7553950548171997,0.64449542760849,0.9064516425132751
6,0.9557309746742249,0.9878339767456055,0.12651917338371277,0.9322957396507263,0.9661290049552917,0.8036465644836426,0.8727008700370789,0.7986277937889099,0.7972028255462646,0.7354838848114014
