epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.8927590847015381,0.9573673605918884,0.24882903695106506,0.8541427850723267,0.9020161032676697,0.7279102206230164,0.8884375095367432,0.5533009171485901,0.6266375780105591,0.92580646276474
1,0.9135209321975708,0.9697374701499939,0.21006962656974792,0.8753799200057983,0.9290322661399841,0.7545582056045532,0.9002761244773865,0.5078315734863281,0.6537585258483887,0.92580646276474
2,0.919869601726532,0.9736949801445007,0.19463810324668884,0.8825541734695435,0.9362903237342834,0.6311360597610474,0.8878331780433655,0.8092452883720398,0.5414462089538574,0.9903225898742676
3,0.9397734999656677,0.982218861579895,0.15798626840114594,0.9070745706558228,0.9564515948295593,0.844319760799408,0.8990674018859863,0.4125218987464905,0.8138801455497742,0.8322580456733704
4,0.949553906917572,0.9873994588851929,0.13246995210647583,0.920061469078064,0.9653225541114807,0.7517531514167786,0.8670014142990112,0.5807076692581177,0.6633906364440918,0.8709677457809448
5,0.957446813583374,0.9899426102638245,0.11823904514312744,0.9355971813201904,0.9665322303771973,0.7854137420654297,0.8777835369110107,0.48622655868530273,0.7400611639022827,0.7806451320648193
6,0.9646533727645874,0.9928643703460693,0.09754475951194763,0.944140613079071,0.9745967984199524,0.7699859738349915,0.8761907815933228,0.5381211042404175,0.6891191601753235,0.8580645322799683
7,0.9649965763092041,0.9926201701164246,0.09763021767139435,0.9494470953941345,0.9693548679351807,0.7685834765434265,0.8582566380500793,0.5486511588096619,0.7042253613471985,0.8064516186714172
8,0.9816403388977051,0.9972383975982666,0.057052548974752426,0.9695290923118591,0.9879032373428345,0.739130437374115,0.8472985029220581,0.7442251443862915,0.6483253836631775,0.874193549156189
