epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.8846945762634277,0.9528138041496277,0.2627769410610199,0.8353115916252136,0.9080645442008972,0.7433379888534546,0.8930400609970093,0.5262329578399658,0.6407982110977173,0.9322580695152283
1,0.9123198390007019,0.9698743224143982,0.2110523283481598,0.8713693022727966,0.9314516186714172,0.8050490617752075,0.9073561429977417,0.4426136910915375,0.7186700701713562,0.9064516425132751
2,0.9181537628173828,0.9730685949325562,0.1964075267314911,0.8777819871902466,0.938306450843811,0.7208976149559021,0.8985071778297424,0.6253815293312073,0.6112224459648132,0.9838709831237793
3,0.9421756863594055,0.9828354120254517,0.15662376582622528,0.9116404056549072,0.9568548202514648,0.8471248149871826,0.9082525968551636,0.39005351066589355,0.7947214245796204,0.874193549156189
4,0.9474948644638062,0.9864349961280823,0.13845683634281158,0.9177555441856384,0.9629032015800476,0.7671809196472168,0.8751901388168335,0.535487711429596,0.6739130616188049,0.8999999761581421
5,0.9571036100387573,0.9896875619888306,0.11866651475429535,0.9328415989875793,0.9689516425132751,0.7896212935447693,0.88565993309021,0.45516735315322876,0.7484471797943115,0.7774193286895752
6,0.9637954831123352,0.9931038618087769,0.09636049717664719,0.94195556640625,0.9750000238418579,0.7699859738349915,0.8747297525405884,0.5424743294715881,0.6843434572219849,0.874193549156189
7,0.9685998558998108,0.9931254982948303,0.094501793384552,0.9516319036483765,0.975806474685669,0.7784011363983154,0.866405189037323,0.5693420171737671,0.7021276354789734,0.85161292552948
8,0.9799244999885559,0.9967570304870605,0.06249721348285675,0.9675504565238953,0.9858871102333069,0.7433379888534546,0.8473224639892578,0.6856395602226257,0.6583541035652161,0.85161292552948
