epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.8817776441574097,0.9496679306030273,0.270112007856369,0.8393330574035645,0.8931451439857483,0.582047700881958,0.8956896066665649,0.7914338111877441,0.5098684430122375,1.0
1,0.9059711694717407,0.9621052145957947,0.23724356293678284,0.8715384602546692,0.9137097001075745,0.6970546841621399,0.8835387825965881,0.7064549922943115,0.589353621006012,1.0
2,0.914893627166748,0.9638959169387817,0.2219553142786026,0.8729323148727417,0.9362903237342834,0.575035035610199,0.8830065131187439,1.0609086751937866,0.5057096481323242,1.0
3,0.9160947203636169,0.9684046506881714,0.20452794432640076,0.8704875111579895,0.9431451559066772,0.7377278804779053,0.8812374472618103,0.7576326727867126,0.6242424249649048,0.9967741966247559
4,0.9200412034988403,0.9704207181930542,0.19853146374225616,0.8737936019897461,0.94919353723526,0.730715274810791,0.8829025030136108,0.747640073299408,0.6175298690795898,1.0
5,0.9229581356048584,0.9671148657798767,0.2031712532043457,0.8754159212112427,0.9548386931419373,0.5666199326515198,0.8803730607032776,1.1789177656173706,0.5008077621459961,1.0
6,0.9262182712554932,0.9751974940299988,0.18126057088375092,0.883607804775238,0.9520161151885986,0.7713884711265564,0.8776554465293884,0.5924160480499268,0.6601307392120361,0.977419376373291
7,0.9299931526184082,0.9738621711730957,0.18137328326702118,0.8828529119491577,0.9633064270019531,0.7615708112716675,0.8768150210380554,0.622320294380188,0.6508620977401733,0.9741935729980469
8,0.936513364315033,0.9826396703720093,0.154082253575325,0.8987150192260742,0.9588709473609924,0.6185133457183838,0.8982950448989868,1.2372281551361084,0.5326460599899292,1.0
9,0.9437199831008911,0.979668378829956,0.1577960103750229,0.9063444137573242,0.9677419066429138,0.7840112447738647,0.8933002948760986,0.5078533887863159,0.6772727370262146,0.9612902998924255
10,0.9480096101760864,0.9864556789398193,0.1335923969745636,0.9152994751930237,0.9673386812210083,0.5806451439857483,0.8564155697822571,1.174134612083435,0.5090311765670776,1.0
11,0.957446813583374,0.9881893992424011,0.12235989421606064,0.9332298040390015,0.9693548679351807,0.6437587738037109,0.8980588912963867,1.007286548614502,0.5505415201187134,0.9838709831237793
12,0.9579615592956543,0.9884777069091797,0.12202447652816772,0.9323017597198486,0.9717742204666138,0.799439013004303,0.90132075548172,0.479743093252182,0.6983373165130615,0.948387086391449
13,0.9684282541275024,0.9932017922401428,0.09108652919530869,0.9498432874679565,0.977419376373291,0.8008415102958679,0.8723164796829224,0.7392660975456238,0.7176165580749512,0.8935483694076538
14,0.969972550868988,0.9929847717285156,0.0902409702539444,0.9549940824508667,0.9754032492637634,0.7882187962532043,0.8901464343070984,0.6933673620223999,0.680272102355957,0.9677419066429138
15,0.9720315933227539,0.9941487312316895,0.08289681375026703,0.9591755867004395,0.975806474685669,0.747545599937439,0.8579846024513245,0.9310501217842102,0.6400862336158752,0.9580644965171814
16,0.9694578051567078,0.9933727979660034,0.08652579039335251,0.9531496167182922,0.9762097001075745,0.7727910280227661,0.8810333609580994,0.7670647501945496,0.6705068945884705,0.9387096762657166
17,0.9761496186256409,0.995802104473114,0.07079407572746277,0.9613717198371887,0.9834677577018738,0.7713884711265564,0.8562795519828796,0.7805722951889038,0.6745843291282654,0.9161290526390076
