epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.8780027627944946,0.9357297420501709,0.3385891914367676,0.8255428671836853,0.9044354557991028,0.43478259444236755,0.5356359481811523,1.3762288093566895,0.43478259444236755,1.0
1,0.8680508136749268,0.9347665905952454,0.3952595591545105,0.8144064545631409,0.8935483694076538,0.43478259444236755,0.5004962682723999,1.534521460533142,0.43478259444236755,1.0
2,0.8659917712211609,0.9299375414848328,0.33076801896095276,0.8045894503593445,0.9048386812210083,0.43478259444236755,0.53722083568573,1.4290064573287964,0.43478259444236755,1.0
3,0.8680508136749268,0.9337471127510071,0.34905797243118286,0.8045567870140076,0.9112903475761414,0.43478259444236755,0.5847114324569702,1.4081732034683228,0.43478259444236755,1.0
4,0.8701097965240479,0.9338933229446411,1.0885757207870483,0.8136148452758789,0.9012096524238586,0.43478259444236755,0.5374048948287964,1.3238086700439453,0.43478259444236755,1.0
5,0.8759437203407288,0.9334670901298523,0.30716994404792786,0.8123000264167786,0.9213709831237793,0.43478259444236755,0.5198310613632202,1.3999913930892944,0.43478259444236755,1.0
6,0.8733699321746826,0.9384934306144714,0.4104063808917999,0.8158085346221924,0.9072580933570862,0.43478259444236755,0.5,1.4705065488815308,0.43478259444236755,1.0
7,0.8675360083580017,0.9323425889015198,0.307416170835495,0.8063127398490906,0.9064516425132751,0.43478259444236755,0.5626550912857056,1.3452341556549072,0.43478259444236755,1.0
8,0.881434440612793,0.9462053179740906,0.29720547795295715,0.8292233943939209,0.9084677696228027,0.43478259444236755,0.5672176480293274,1.7838146686553955,0.43478259444236755,1.0
9,0.8719972372055054,0.9311992526054382,0.9047796130180359,0.8187500238418579,0.8979838490486145,0.43478259444236755,0.5,1.351565957069397,0.43478259444236755,1.0
