epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.8812628984451294,0.9429208636283875,0.29434934258461,0.8446415066719055,0.8834677338600159,0.4656381607055664,0.8743977546691895,1.1205986738204956,0.4486251771450043,1.0
1,0.8874399662017822,0.9457656741142273,0.28396594524383545,0.8385300636291504,0.9108871221542358,0.6535764336585999,0.8516448736190796,0.7866546511650085,0.5600000023841858,0.948387086391449
2,0.8956760764122009,0.9473927021026611,0.27594584226608276,0.8495145440101624,0.9173387289047241,0.6647966504096985,0.8465620875358582,0.8121159076690674,0.5684008002281189,0.9516128897666931
3,0.8989361524581909,0.9547412991523743,0.26329752802848816,0.8607401847839355,0.9096774458885193,0.5708274841308594,0.8376650810241699,1.0183930397033691,0.503367006778717,0.9645161032676697
4,0.9063143730163574,0.9566487669944763,0.2534489631652832,0.8646304607391357,0.9245967864990234,0.5624123215675354,0.8093252778053284,1.179142713546753,0.49832776188850403,0.9612902998924255
5,0.9169526696205139,0.9651936292648315,0.22621074318885803,0.8812070488929749,0.9302419424057007,0.747545599937439,0.8300849199295044,0.7863823175430298,0.65625,0.8806451559066772
6,0.9171242117881775,0.9663330316543579,0.21906615793704987,0.8780764937400818,0.9350806474685669,0.6984572410583496,0.8384174704551697,1.6671417951583862,0.8275862336158752,0.3870967626571655
7,0.92278653383255,0.968185305595398,0.2155076414346695,0.8847611546516418,0.9411290287971497,0.8148667812347412,0.848038911819458,0.8249833583831787,0.7572254538536072,0.8451613187789917
8,0.9282772541046143,0.9743555188179016,0.19266287982463837,0.8929116129875183,0.9447580575942993,0.792426347732544,0.8414232134819031,0.8424955606460571,0.7225274443626404,0.8483871221542358
9,0.9375429153442383,0.9775021076202393,0.1794920116662979,0.9050536155700684,0.9532257914543152,0.7615708112716675,0.8118346333503723,0.9277909398078918,0.7822580933570862,0.625806450843811
10,0.9349691271781921,0.9779462814331055,0.17681075632572174,0.9051291942596436,0.9463709592819214,0.7657784223556519,0.8741615414619446,0.7388723492622375,0.6706444025039673,0.9064516425132751
11,0.945779025554657,0.9815769195556641,0.159724622964859,0.9184067845344543,0.9576612710952759,0.7601683139801025,0.8100496530532837,0.7866138815879822,0.7249190807342529,0.7225806713104248
12,0.944063127040863,0.9829025268554688,0.1539841741323471,0.9184148907661438,0.9532257914543152,0.7012622952461243,0.7691587805747986,1.015387773513794,0.6350975036621094,0.7354838848114014
13,0.9524708390235901,0.9850925207138062,0.14136870205402374,0.9291000962257385,0.961693525314331,0.6676017045974731,0.8144040703773499,1.0330742597579956,0.5765199065208435,0.8870967626571655
14,0.954529881477356,0.9866222739219666,0.13767994940280914,0.932786226272583,0.9624999761581421,0.7587657570838928,0.8317697644233704,0.8669525980949402,0.7029411792755127,0.7709677219390869
15,0.953671932220459,0.9883134365081787,0.1265975683927536,0.9313036799430847,0.9620967507362366,0.7896212935447693,0.8342872262001038,0.9253298044204712,0.8007518649101257,0.6870967745780945
