epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.897735059261322,0.9585383534431458,0.24960575997829437,0.8625866174697876,0.9036290049552917,0.6016830205917358,0.8534418344497681,0.8357521891593933,0.5222602486610413,0.9838709831237793
1,0.8937886357307434,0.9558595418930054,0.25446203351020813,0.8473311066627502,0.9153226017951965,0.7251051664352417,0.8727847933769226,0.5709025859832764,0.6255506873130798,0.9161290526390076
2,0.9070006608963013,0.9631519317626953,0.2337294965982437,0.8648343086242676,0.9262096881866455,0.6409537196159363,0.8691387176513672,0.8445379734039307,0.5490909218788147,0.9741935729980469
3,0.9181537628173828,0.9696716070175171,0.20917288959026337,0.8809432983398438,0.9338709712028503,0.7335203289985657,0.8643440008163452,0.6886181831359863,0.6357465982437134,0.9064516425132751
4,0.9274193644523621,0.9721168279647827,0.19761940836906433,0.8924074769020081,0.9431451559066772,0.6563814878463745,0.7862282991409302,0.7291567921638489,0.5747126340866089,0.8064516186714172
5,0.9282772541046143,0.9761752486228943,0.18772850930690765,0.8959293365478516,0.9407258033752441,0.7868162989616394,0.8657047152519226,0.5533745884895325,0.7089946866035461,0.8645161390304565
6,0.9327384829521179,0.9790313839912415,0.17498530447483063,0.9027777910232544,0.9435483813285828,0.8162692785263062,0.8824341297149658,0.5662055611610413,0.7535410523414612,0.8580645322799683
7,0.9387440085411072,0.9804959297180176,0.1663011610507965,0.906860888004303,0.9540322422981262,0.7980364561080933,0.8345273733139038,0.7012256979942322,0.7398843765258789,0.8258064389228821
8,0.9435483813285828,0.982774019241333,0.1551583856344223,0.9170221090316772,0.9536290168762207,0.8036465644836426,0.8374410271644592,0.7329170107841492,0.765625,0.7903226017951965
9,0.9481812119483948,0.9862648844718933,0.14147281646728516,0.9230769276618958,0.9580644965171814,0.7840112447738647,0.8577563762664795,0.6207152605056763,0.7228571176528931,0.8161290287971497
10,0.9517844915390015,0.9883186221122742,0.12882891297340393,0.9313456416130066,0.9572580456733704,0.7531557083129883,0.821351945400238,0.7835952043533325,0.7018072009086609,0.7516129016876221
