epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.8816060423851013,0.9458609223365784,0.28382396697998047,0.8408225178718567,0.8903225660324097,0.4894810616970062,0.7573761343955994,0.9978614449501038,0.4572784900665283,0.9322580695152283
1,0.8836650848388672,0.9457242488861084,0.28406739234924316,0.8337036967277527,0.9076613187789917,0.5960729122161865,0.7963259220123291,0.8893430233001709,0.5200729966163635,0.9193548560142517
2,0.902367889881134,0.9529305100440979,0.25815513730049133,0.8561311960220337,0.9262096881866455,0.6577839851379395,0.8043503761291504,0.7845443487167358,0.5659999847412109,0.9129032492637634
3,0.9044269323348999,0.9591295123100281,0.24472470581531525,0.8637911677360535,0.9205645322799683,0.6830294728279114,0.8164211511611938,0.7282661199569702,0.5882353186607361,0.9032257795333862
4,0.9080302119255066,0.9610604643821716,0.23623402416706085,0.8643178343772888,0.9298387169837952,0.6493688821792603,0.8056271076202393,0.863183856010437,0.55859375,0.9225806593894958
5,0.920727550983429,0.9674570560455322,0.21567381918430328,0.8848207592964172,0.9354838728904724,0.6732117533683777,0.7636236548423767,0.8505553007125854,0.5849889516830444,0.8548387289047241
6,0.9253603219985962,0.9707968235015869,0.20284898579120636,0.888635516166687,0.9427419304847717,0.7237026691436768,0.7613824009895325,0.8235780000686646,0.6902356743812561,0.6612903475761414
7,0.920727550983429,0.9705520868301392,0.2069149762392044,0.883942186832428,0.936693549156189,0.7657784223556519,0.8010646104812622,0.6849938631057739,0.7037037014961243,0.7967742085456848
8,0.9305078983306885,0.9771972298622131,0.18266721069812775,0.8985785841941833,0.9431451559066772,0.6507713794708252,0.7540502548217773,1.0256452560424805,0.5650320053100586,0.8548387289047241
9,0.9375429153442383,0.9812321662902832,0.16611510515213013,0.9094427227973938,0.9475806355476379,0.7531557083129883,0.7993916869163513,0.9558430910110474,0.7278911471366882,0.6903225779533386
10,0.9344543814659119,0.9792953133583069,0.17150215804576874,0.9037721157073975,0.9467741847038269,0.774193525314331,0.8108901381492615,0.805820107460022,0.7264437675476074,0.7709677219390869
11,0.9485243558883667,0.984223484992981,0.14907057583332062,0.925117015838623,0.9564515948295593,0.7349228858947754,0.8104618191719055,0.7933976054191589,0.6493827104568481,0.8483871221542358
12,0.9464653134346008,0.9859135746955872,0.14254623651504517,0.9237685799598694,0.9528225660324097,0.6816269159317017,0.7449572086334229,1.2217751741409302,0.5958429574966431,0.8322580456733704
