epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.8882978558540344,0.9500093460083008,0.2698174715042114,0.8462703227996826,0.9012096524238586,0.4684431850910187,0.737801194190979,1.0690730810165405,0.44732823967933655,0.9451612830162048
1,0.8903568983078003,0.950669527053833,0.2698269188404083,0.8425753712654114,0.9129032492637634,0.4642356336116791,0.7367685437202454,1.3849992752075195,0.4472140669822693,0.9838709831237793
2,0.8972203135490417,0.9542284607887268,0.25854411721229553,0.8500186204910278,0.9209677577018738,0.5287517309188843,0.777439296245575,0.9370192289352417,0.47861841320991516,0.9387096762657166
3,0.9121482372283936,0.9645594954490662,0.22749467194080353,0.873292863368988,0.9282258152961731,0.6844319701194763,0.8164811730384827,0.7364673018455505,0.5872690081596375,0.9225806593894958
4,0.9215854406356812,0.9656296372413635,0.22117623686790466,0.8804061412811279,0.9439516067504883,0.6704067587852478,0.7206675410270691,0.9160166382789612,0.5854213833808899,0.8290322422981262
5,0.9119766354560852,0.9679866433143616,0.21879766881465912,0.8715527057647705,0.9302419424057007,0.6774193644523621,0.7946049571037292,0.8582319617271423,0.5819672346115112,0.9161290526390076
6,0.9231297373771667,0.9735187292098999,0.19743061065673828,0.8877862691879272,0.9379032254219055,0.6970546841621399,0.7668974995613098,0.8964429497718811,0.6008583903312683,0.9032257795333862
7,0.9299931526184082,0.9785526394844055,0.17843766510486603,0.8987683057785034,0.9415322542190552,0.7784011363983154,0.8183983564376831,0.7483687400817871,0.7331288456916809,0.7709677219390869
8,0.9289636015892029,0.975731611251831,0.18480613827705383,0.897613525390625,0.9403225779533386,0.8064516186714172,0.8536941409111023,0.5914304256439209,0.7362637519836426,0.8645161390304565
9,0.9401167035102844,0.9834204912185669,0.1580473631620407,0.915075957775116,0.9471774101257324,0.7784011363983154,0.83497154712677,0.6899939775466919,0.7099447250366211,0.8290322422981262
10,0.9421756863594055,0.9843392968177795,0.15280844271183014,0.9154711365699768,0.9520161151885986,0.7419354915618896,0.8040982484817505,0.8030175566673279,0.6779661178588867,0.774193525314331
11,0.9461221694946289,0.985725462436676,0.1446494311094284,0.9233776330947876,0.9524193406105042,0.747545599937439,0.801212728023529,0.8209304809570312,0.6805555820465088,0.7903226017951965
12,0.9505833983421326,0.9871875643730164,0.13527311384677887,0.9264591336250305,0.960080623626709,0.7363253831863403,0.7999440431594849,0.9212589263916016,0.6548223495483398,0.8322580456733704
13,0.9522992372512817,0.988914966583252,0.12552951276302338,0.9321036338806152,0.9576612710952759,0.7896212935447693,0.8657007813453674,0.7646289467811584,0.7185792326927185,0.8483871221542358
