epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.8816060423851013,0.9479560256004333,0.272470623254776,0.8207885026931763,0.9233871102333069,0.4558204710483551,0.677427351474762,2.0966522693634033,0.44396552443504333,0.9967741966247559
1,0.8874399662017822,0.9460328817367554,0.28066059947013855,0.8333333134651184,0.9193548560142517,0.6591865420341492,0.8335948586463928,0.7037431597709656,0.5676767826080322,0.9064516425132751
2,0.8894989490509033,0.9533859491348267,0.26167693734169006,0.8461538553237915,0.9048386812210083,0.46704068779945374,0.8163771629333496,1.5139682292938232,0.4491279125213623,0.9967741966247559
3,0.902711033821106,0.954979419708252,0.2547023296356201,0.8573029637336731,0.9254032373428345,0.7026647925376892,0.8444969654083252,0.7456040382385254,0.606521725654602,0.8999999761581421
4,0.9035689830780029,0.9605611562728882,0.24090752005577087,0.866310179233551,0.9145161509513855,0.6802244186401367,0.782318115234375,0.928369402885437,0.5840163826942444,0.9193548560142517
5,0.9070006608963013,0.9605250358581543,0.23797830939292908,0.8645598292350769,0.926612913608551,0.7251051664352417,0.8115824460983276,0.6690934300422668,0.6376811861991882,0.85161292552948
6,0.8965339660644531,0.9578189849853516,0.24706511199474335,0.8526869416236877,0.914919376373291,0.6661991477012634,0.8324301838874817,0.8128780126571655,0.570588231086731,0.9387096762657166
7,0.9106040000915527,0.9654872417449951,0.22665978968143463,0.8722919225692749,0.9254032373428345,0.6171107888221741,0.7517489790916443,1.0848462581634521,0.534839928150177,0.9161290526390076
8,0.9212422966957092,0.9704198241233826,0.20529057085514069,0.8849523663520813,0.936693549156189,0.7952314019203186,0.822912871837616,0.6555838584899902,0.7733333110809326,0.7483870983123779
9,0.9085449576377869,0.9651334881782532,0.22547785937786102,0.8666666746139526,0.9278225898742676,0.7293127775192261,0.8177859783172607,0.7881270051002502,0.6351039409637451,0.8870967626571655
10,0.9279341101646423,0.971215546131134,0.20167502760887146,0.8901515007019043,0.9475806355476379,0.5666199326515198,0.7889738082885742,1.3106353282928467,0.5008635520935059,0.9354838728904724
11,0.9269046187400818,0.9746620059013367,0.19106711447238922,0.8931853175163269,0.9407258033752441,0.722300112247467,0.7921275496482849,1.2545300722122192,0.6255605220794678,0.8999999761581421
12,0.9293068051338196,0.9750943183898926,0.18709227442741394,0.8943554759025574,0.9455645084381104,0.7433379888534546,0.7927559018135071,0.854642927646637,0.7509881258010864,0.6129032373428345
13,0.9291352033615112,0.9771698713302612,0.1823597401380539,0.9001161456108093,0.9375,0.7279102206230164,0.7779796123504639,1.0385569334030151,0.6361502408981323,0.874193549156189
