epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.8876115083694458,0.949937105178833,0.26614809036254883,0.8360957503318787,0.9153226017951965,0.43478259444236755,0.8740214109420776,0.9425163269042969,0.43478259444236755,1.0
1,0.8996224999427795,0.9605370759963989,0.24041710793972015,0.8598556518554688,0.9129032492637634,0.5399719476699829,0.8872328400611877,0.8401575088500977,0.4858934283256531,1.0
2,0.9118050932884216,0.962694525718689,0.2279132902622223,0.8667910695075989,0.936693549156189,0.5119214653968811,0.8808292746543884,0.9888060688972473,0.4711246192455292,1.0
3,0.9167810678482056,0.9694112539291382,0.2062564343214035,0.8759894371032715,0.9370967745780945,0.633941113948822,0.9043744802474976,0.8488571643829346,0.542907178401947,1.0
4,0.9245023727416992,0.9722132682800293,0.19713664054870605,0.8780578374862671,0.9552419185638428,0.5792426466941833,0.8885135650634766,0.9771079421043396,0.5081967115402222,1.0
5,0.9238160848617554,0.9743272066116333,0.18959911167621613,0.8850226998329163,0.9435483813285828,0.6465638279914856,0.8973985314369202,0.7280981540679932,0.5525362491607666,0.9838709831237793
6,0.9339395761489868,0.9792224764823914,0.17029285430908203,0.8999618291854858,0.9504032135009766,0.730715274810791,0.8928519487380981,0.5939248204231262,0.6255319118499756,0.948387086391449
7,0.9353122711181641,0.9785045385360718,0.1689394861459732,0.8954493999481201,0.960080623626709,0.739130437374115,0.9029417037963867,0.5389202237129211,0.6365638971328735,0.9322580695152283
8,0.9450926780700684,0.9845973253250122,0.14562292397022247,0.9160246253013611,0.9588709473609924,0.6535764336585999,0.8913511633872986,0.8034076690673828,0.558878481388092,0.9645161032676697
9,0.9452642202377319,0.9824422001838684,0.15170909464359283,0.9119328856468201,0.9645161032676697,0.6297335028648376,0.8669334650039673,0.7985708117485046,0.5413669347763062,0.9709677696228027
10,0.9476664662361145,0.9855748414993286,0.14237643778324127,0.9136554002761841,0.9685483574867249,0.695652186870575,0.8792924284934998,0.6970700025558472,0.5935613512992859,0.9516128897666931
11,0.9589910507202148,0.9900225400924683,0.11571753770112991,0.9354838728904724,0.9705645442008972,0.5918653607368469,0.8599215745925903,1.1038202047348022,0.5161290168762207,0.9806451797485352
12,0.9559025168418884,0.9889810681343079,0.12279999256134033,0.9333333373069763,0.9653225541114807,0.7251051664352417,0.8704554438591003,0.6313859820365906,0.6255506873130798,0.9161290526390076
