epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.8783459067344666,0.9453176856040955,0.27871668338775635,0.8230572938919067,0.9096774458885193,0.43478259444236755,0.8484231233596802,1.0911527872085571,0.43478259444236755,1.0
1,0.8922443389892578,0.9558613896369934,0.2558973431587219,0.8457804322242737,0.913306474685669,0.45722299814224243,0.8775874376296997,0.9841558337211609,0.44476327300071716,1.0
2,0.907343864440918,0.9605845808982849,0.23666144907474518,0.8616703748703003,0.9318548440933228,0.469845712184906,0.890650749206543,1.0324143171310425,0.4505814015865326,1.0
3,0.9136925339698792,0.9659565687179565,0.21627622842788696,0.8734416365623474,0.9322580695152283,0.6199158430099487,0.899703860282898,0.8470311760902405,0.5335628390312195,1.0
4,0.9224433898925781,0.969885528087616,0.20418980717658997,0.8786407709121704,0.9487903118133545,0.6241233944892883,0.8914712071418762,0.8566266298294067,0.5363321900367737,1.0
5,0.9191832542419434,0.9693690538406372,0.20330914855003357,0.8794862031936646,0.9387096762657166,0.575035035610199,0.8933522701263428,0.9205911159515381,0.5057096481323242,1.0
6,0.9258750677108765,0.9761917591094971,0.1845664530992508,0.8878787755966187,0.9451612830162048,0.5764375925064087,0.879780650138855,0.9727722406387329,0.5065359473228455,1.0
7,0.9313658475875854,0.9742599725723267,0.18388894200325012,0.8903903961181641,0.9564515948295593,0.6647966504096985,0.8854959011077881,0.7077025175094604,0.5676190257072449,0.9612902998924255
8,0.9385724067687988,0.9807685017585754,0.16176959872245789,0.9037290811538696,0.9576612710952759,0.6591865420341492,0.8963339328765869,0.8145068883895874,0.5614678859710693,0.9870967864990234
9,0.9394303560256958,0.9789763689041138,0.1665160208940506,0.90452641248703,0.9588709473609924,0.7082749009132385,0.8890458941459656,0.6060422658920288,0.604938268661499,0.948387086391449
10,0.9426904320716858,0.9843579530715942,0.1488528698682785,0.9095419645309448,0.96088707447052,0.7251051664352417,0.8820298910140991,0.6357742547988892,0.6197478771209717,0.9516128897666931
11,0.9555593729019165,0.9881036877632141,0.13054592907428741,0.9272797107696533,0.9717742204666138,0.6115006804466248,0.8765708208084106,0.9800800085067749,0.5283992886543274,0.9903225898742676
12,0.9533287286758423,0.9884159564971924,0.12711137533187866,0.929237961769104,0.9637096524238586,0.6115006804466248,0.8524253964424133,0.9984181523323059,0.5291005373001099,0.9677419066429138
13,0.9564173221588135,0.9890313744544983,0.12297085672616959,0.9334112405776978,0.9665322303771973,0.7489480972290039,0.8815376162528992,0.5858860015869141,0.6492027044296265,0.9193548560142517
14,0.9596773982048035,0.9907733798027039,0.11073106527328491,0.9389910101890564,0.9681451320648193,0.7349228858947754,0.8885335922241211,0.5937656164169312,0.6335541009902954,0.92580646276474
15,0.9651681780815125,0.9907917380332947,0.10946959257125854,0.9445528984069824,0.9754032492637634,0.5343618392944336,0.8416392803192139,1.5516201257705688,0.48275861144065857,0.9935483932495117
16,0.966197669506073,0.9920431971549988,0.10079395771026611,0.9471210241317749,0.9750000238418579,0.6998597383499146,0.8561514616012573,0.6541536450386047,0.6066666841506958,0.8806451559066772
17,0.9672271609306335,0.9923131465911865,0.09744967520236969,0.9479451775550842,0.97661292552948,0.6942496299743652,0.8574161529541016,0.6819627285003662,0.597046434879303,0.9129032492637634
18,0.9675703644752502,0.9935944676399231,0.09179378300905228,0.9508067965507507,0.9741935729980469,0.4460028111934662,0.7035260200500488,2.872317314147949,0.43971630930900574,1.0
